case1,case2,label
88696,71494,0
17178,62206,1
21585,30524,0
95714,15439,0
77691,42364,0
16796,71239,0
75329,63905,0
81959,5259,1
34839,64341,0
94755,15505,0
40850,24493,1
80296,72830,0
18462,88784,0
92809,9701,0
9028,21507,0
66251,23995,0
26618,42354,0
74262,31047,0
4509,77293,0
44454,35257,0
74347,97034,0
54654,92072,0
31446,90894,0
19119,36854,0
8926,30489,0
47766,92295,0
96065,6172,0
61585,64650,0
18877,96812,1
35863,67979,0
73,24867,0
38637,39784,0
68558,43807,0
8683,39143,1
36195,54524,0
91988,31608,0
97493,42371,0
66451,55253,0
29453,97803,0
4539,14187,0
64328,480,0
53545,51911,0
23510,26977,0
76475,7262,0
15991,7203,0
1259,61670,0
47371,58944,1
87409,64205,0
94217,55412,0
4129,81924,0
70641,57002,1
86969,84800,0
17113,27302,0
35859,72643,0
17066,12053,0
89937,82048,0
18642,16369,0
29779,75001,0
65838,56297,1
94017,23015,0
59926,34004,0
14659,5941,1
57601,33819,0
65892,83565,0
28845,50874,0
61118,1315,0
62573,98771,0
40810,94816,0
53241,75746,0
94306,42112,0
4186,54569,0
73106,67807,1
78604,25634,0
88137,93954,0
96076,53314,0
75512,96495,1
91595,52480,0
17649,70257,0
36256,49955,0
75458,42635,1
18072,37689,1
24065,23254,0
85578,41383,1
25797,88637,0
30902,73790,0
15934,5785,0
59894,23025,0
20152,6519,0
83853,82228,0
95178,17131,1
50145,60474,0
56010,34962,0
53914,42932,0
13861,96782,0
47975,57606,1
26699,3821,0
26277,67062,0
55224,59515,0
8273,61263,0
45145,32705,0
59642,80849,0
9142,62659,0
45840,8203,0
26426,4766,0
52246,76454,1
69078,23812,0
3823,58881,0
54548,92339,0
9306,68205,0
18053,65866,0
80290,99222,0
1554,70258,0
81583,53317,0
9175,86569,0
29959,19928,0
22690,32332,0
64561,27672,0
70541,51499,0
31654,66925,0
95597,13255,0
25616,6133,1
52616,82527,0
12837,19169,0
77025,87041,0
52845,86138,0
28679,35789,0
68220,52479,1
26851,99878,0
71745,39724,0
1845,74876,0
31703,87152,0
55370,58462,0
85114,77847,0
66391,50343,0
83251,40188,1
52883,5526,0
59561,56827,0
22197,25438,0
31427,26756,0
75972,75374,1
50867,86933,0
56015,1040,1
9027,83479,0
26613,72658,0
94648,60454,0
90528,37782,0
13605,33722,0
35404,81930,0
57940,54229,0
48826,50163,0
28976,80490,0
9702,31967,0
67923,21751,0
63268,31167,0
95492,95179,0
49513,59199,0
20915,12777,1
72167,53265,0
64867,97080,0
74154,93723,0
12078,70715,0
45889,36051,1
32761,5894,0
36366,85028,0
19069,96685,1
3549,53051,0
52028,59773,0
86248,12803,0
15222,92163,0
15747,5439,0
38335,78284,1
20903,40920,0
81458,2805,0
98404,61817,0
37225,43593,1
57575,71832,0
77832,35684,0
24534,25855,0
87567,34506,0
79396,33877,0
5737,18219,0
70180,47620,0
58458,15281,0
8577,8370,0
78065,21649,0
93547,91595,0
8294,51677,0
90390,81764,0
22532,65483,0
5163,12813,0
3552,61627,0
57903,38451,0
36055,51393,0
54845,83149,0
26831,60336,0
84226,93671,0
22381,70244,0
40065,80199,1
59792,13175,0
18760,14253,1
50036,38624,0
20511,53720,0
58114,66857,0
86779,4105,0
43252,81114,0
72466,68623,0
76476,72037,0
33364,65058,1
27696,63675,0
59136,25489,0
16941,48276,0
30227,80602,0
90512,42873,0
37891,37995,0
70326,13816,0
27959,21410,0
54364,74941,0
84586,62943,0
16978,96951,1
25833,16740,0
19535,38881,0
34830,89381,0
97503,70121,0
8019,23465,1
95045,71294,0
62602,64023,0
7999,33469,0
38193,3342,0
74384,44413,0
152,16957,0
91686,76844,1
46360,56135,0
60509,77750,0
62338,39083,0
91424,23098,0
73108,89560,0
93126,17408,0
32439,96151,0
5957,67226,0
11009,34366,0
78817,9588,0
23464,56639,0
66376,49170,0
79953,31040,1
41234,8963,1
51577,42698,0
15424,33177,1
42633,80134,0
94833,24533,1
81542,58607,0
34404,35768,0
54336,20734,1
46943,98449,0
42402,39196,0
91373,25022,0
10049,87217,0
45199,30221,0
41386,52033,0
80555,58487,0
51386,55893,0
96029,23859,0
68515,75825,0
24482,88863,0
79813,23939,0
56067,65451,1
3588,49822,0
86026,68788,0
17455,69336,0
85312,22646,0
74450,54666,0
12805,63626,0
88994,80297,0
47528,8515,0
16367,76554,0
19308,62743,0
36070,99752,0
37769,86036,0
59472,16753,0
84840,51235,0
74724,11968,0
47575,56816,0
46936,46722,1
32795,93584,0
69491,15676,0
26603,62798,0
11211,72663,0
12894,24575,0
73069,29708,0
87121,32012,0
54555,61187,0
45080,54645,0
41117,45385,0
27843,3209,1
38363,85544,0
47064,70060,1
78008,82557,1
71415,10556,0
39643,82099,0
95947,78342,0
79000,13861,0
19224,55119,0
78566,89828,0
25566,29257,0
46541,16353,0
57714,41446,0
45176,9673,1
91466,56212,0
66903,62546,1
34683,9942,0
62506,73747,0
65667,69284,1
45870,4041,0
48634,62566,0
95069,68131,0
72848,43595,0
2710,82613,0
49798,66357,0
57047,31767,0
53153,9072,0
39143,96966,0
13669,58891,0
9086,31842,0
4777,5981,0
61015,33454,0
9298,2143,0
49744,28063,0
83961,80237,0
21890,34265,0
53930,11798,0
38941,24278,0
87122,67730,0
44489,86608,0
38916,44699,0
29162,36803,0
34290,73524,0
46630,62763,0
69729,97667,0
9860,67608,0
85117,76218,1
20418,59784,0
266,23205,0
96333,59651,0
79828,71349,0
31800,26805,0
48978,48193,1
61004,67201,0
47127,25362,0
62124,8492,0
25527,36384,0
35328,70056,0
66490,77337,0
23473,36531,0
83250,87329,0
19501,32097,0
77025,52721,0
53097,9691,0
65779,88941,0
85494,39787,0
24024,97068,0
29607,37452,0
1444,73069,0
40720,87114,1
99248,43219,0
12817,13464,0
39710,65873,0
56062,74082,0
2830,85718,0
17775,56709,0
61149,92402,0
2799,57128,0
26860,76764,0
59922,13421,0
47926,82432,0
35580,13447,0
69038,25967,1
87213,6173,1
1832,94055,1
1779,77686,1
74151,63817,0
39180,67084,0
84306,79458,0
47831,8326,0
55835,63461,0
94231,82510,0
76350,62891,0
41571,60133,1
7364,80704,0
52368,32244,0
36780,20475,0
19151,27070,0
65270,93603,0
81144,7204,0
82249,91177,0
52860,62689,0
9371,71370,0
45792,57473,0
83539,47114,0
76782,28345,0
91531,40307,0
70799,99977,0
36937,41106,0
22521,21096,0
67304,18669,0
67074,9450,0
25489,52460,0
95946,66138,0
20568,99721,0
90191,96172,1
63892,54396,0
38921,50131,0
17755,674,1
14198,50964,0
2782,58723,0
80966,28826,0
56931,42653,0
88949,82030,0
44535,28842,0
49408,80748,1
32793,57153,0
30154,28672,0
94529,82869,0
26482,35625,0
19581,69386,0
25634,93356,0
51738,53029,0
8990,98189,0
45185,71181,0
9405,50764,0
89732,16003,0
77563,52465,1
39222,91150,0
14470,23289,1
65411,70280,0
92072,75825,0
95933,20413,0
30589,55853,0
11927,26119,1
53599,80099,0
22786,48703,1
58361,36127,0
27113,55523,0
36488,61553,0
67083,19464,0
76541,52237,0
11259,43961,0
60,33971,1
31259,19816,1
8190,36836,0
44011,8734,0
35210,4438,0
89166,66512,0
76760,78426,0
4446,70577,0
18675,52356,0
9145,52311,0
93649,93133,0
99465,28110,0
79867,23553,0
92919,66571,0
14950,86646,0
98765,17786,0
87687,26470,0
24302,74581,0
5583,45257,0
30659,25030,0
88347,83002,0
13723,88281,0
44977,98,0
10039,19377,0
71276,32885,0
31579,10224,0
78272,62764,0
99322,65606,0
74575,9854,1
25902,32498,0
71272,17458,0
88157,44994,0
98045,68610,1
33611,60438,0
43833,4489,0
55332,56441,0
53786,13078,0
7610,59625,1
65935,3292,0
97098,93058,0
51771,99318,0
42349,4869,0
54845,40116,0
50376,76138,0
8649,27287,0
98306,80209,0
84676,84338,1
83364,81376,0
2883,46262,1
15179,43948,0
73928,17448,0
1311,65909,0
26674,97816,0
99890,28258,0
45427,4666,0
70330,30685,0
90599,24187,1
99371,14892,0
71546,86963,1
51418,95862,0
78867,92736,0
7092,61741,0
20751,81272,1
85732,18347,0
92431,76000,0
39787,80442,0
88516,88326,0
42045,39196,0
83637,49531,0
27625,65259,0
21467,14883,0
84583,23323,0
30210,61445,0
67377,46714,0
6405,5250,0
8935,90928,0
67869,7278,0
20664,7012,0
56626,25024,0
57251,10919,0
24347,63649,1
93617,71164,1
58380,38567,0
1426,14989,0
22179,95889,0
78213,37619,0
24100,37428,0
68134,72296,0
70130,74725,1
55182,25909,0
97079,9808,0
5104,68521,0
65077,91568,0
97754,2929,1
67898,32791,0
2511,110,0
75924,72311,0
30946,13263,0
29582,71681,0
43477,93247,0
14133,77435,0
17906,91906,0
63692,24146,0
87094,77019,0
13561,42924,0
57555,79543,0
79235,19867,0
25622,12876,0
11035,45224,0
33712,38898,0
52327,19101,0
90135,38239,1
41835,42190,0
4738,83904,0
23626,61111,0
80155,86000,0
43491,34372,0
67285,32318,0
37146,5787,0
9216,99126,0
76975,81691,0
72181,69616,0
8370,54149,0
42611,22347,0
84789,39177,0
37536,89716,0
57345,4148,1
21278,42530,0
27845,72192,0
20289,57962,0
35302,40626,0
59891,24051,0
46304,32145,0
28850,8701,0
70807,77195,0
25042,21775,0
82688,29382,0
21280,60238,0
46910,90986,0
96488,44204,0
68964,75299,0
86420,21893,0
72753,75756,0
81536,25333,0
17467,87123,0
67893,72763,0
15855,34662,0
76710,56000,0
53618,55291,0
51748,74606,0
28231,23402,0
64740,55533,0
73013,57108,0
44367,63597,0
99294,36744,0
39977,47008,0
46871,58932,0
40605,64644,0
55357,31756,0
48303,38071,0
33966,25613,0
47415,66447,0
88564,63663,1
987,53474,0
95312,61195,0
44334,42589,0
23615,39232,0
78567,89764,1
82825,98982,1
46410,95231,0
34358,97570,0
93955,70602,1
80648,20726,0
114,20955,0
43972,62856,1
23485,70478,0
99788,29081,1
12765,60666,0
78267,60700,0
63550,21113,0
91735,16828,0
26821,9027,0
8339,180,0
74318,98859,0
35715,56159,1
86646,88854,0
65496,40714,0
94786,69898,0
85267,40356,1
58839,24410,0
64337,66017,0
59177,21029,0
28130,55977,0
68471,27543,0
5978,72160,0
45287,46395,0
80526,28618,0
17201,26856,0
74875,69600,0
52936,78635,0
27880,65092,1
60772,37479,0
8656,45707,0
79879,15063,0
45638,74971,0
72174,44500,1
46847,74516,0
5308,77236,0
81641,47391,0
86381,48221,0
58330,3541,0
61447,6891,0
11786,55639,0
7831,81640,0
16677,84534,1
90149,7362,0
13648,23271,0
5034,4338,0
18191,51247,0
42431,85046,0
95634,56686,0
77007,12495,1
19847,94871,0
61306,15818,0
49661,5958,1
59737,30813,0
67179,36451,0
39151,68039,1
52405,38303,0
91055,18180,0
50210,96778,0
58114,9886,0
86068,67140,0
3605,43,0
83729,82162,0
32662,5166,0
22573,42769,0
19609,11064,0
27634,65417,0
52016,43392,0
47444,2070,0
47107,22979,0
84856,3206,0
89398,8289,0
63726,24048,0
17651,16557,0
94196,40318,0
96505,62769,1
49927,16882,0
83305,31806,0
29828,81024,0
32443,60475,0
61843,55187,0
51591,71569,1
21838,61689,0
50636,98327,0
52993,39583,0
24284,98370,0
38177,38989,0
47400,56381,0
31666,99217,0
35343,92868,0
4932,33988,0
35555,39669,0
63942,59247,0
18275,24539,0
87528,99459,0
605,39997,1
88266,14816,0
63899,30753,0
6730,76121,0
78839,29933,0
1079,79536,0
8502,42196,0
60897,55516,1
86393,15307,1
11672,45232,0
8776,16815,0
91098,48807,0
93315,63476,0
33348,25723,0
88795,25074,1
74707,17873,0
69724,98703,0
57914,19694,0
56067,30827,0
14108,63153,0
26429,52096,1
78984,63127,0
82278,43129,0
1405,7777,0
57148,58413,0
80741,52609,0
54664,13396,0
54346,49727,0
58671,86741,0
69593,30539,0
39336,43137,0
26992,26208,0
53008,34121,0
13480,89649,1
94379,10974,0
90863,77582,0
91842,56997,0
54286,46658,1
84994,67360,0
68888,36711,0
10974,28043,1
33892,20851,0
83922,88450,0
98741,95814,0
9887,30409,0
57996,95877,1
89623,30193,0
14104,13224,0
29414,39503,0
41169,88883,0
8262,64693,0
17712,93913,0
64637,46313,0
13792,91940,0
79259,23620,0
96528,99428,1
56656,8215,0
3556,69064,1
77735,82014,0
74660,76922,0
32704,79955,0
61247,64764,0
48517,10143,0
21963,98530,0
50687,61392,0
50475,45567,0
79726,92487,0
77316,16900,0
83154,28480,0
82574,67212,0
7923,56700,0
66552,62920,0
71731,76388,0
40561,50673,0
5438,62610,0
73627,72066,0
28674,77331,0
84932,29794,0
10453,52386,0
98025,71071,0
33667,22793,0
21668,92199,0
17665,21362,0
48018,93366,0
95450,37456,0
34032,29974,0
27784,27925,0
40001,39279,0
51704,46900,0
20825,45638,0
5637,65651,0
14032,40650,0
9189,41357,0
70490,90004,0
93142,94071,0
70674,42780,0
78250,50904,0
62391,11003,0
30971,65866,0
98868,32463,0
39019,88864,0
95353,65949,0
6586,15683,0
9982,90236,0
87623,83497,0
34028,51289,0
3786,57803,0
47578,80652,0
85067,58584,0
93434,26438,0
98037,15763,0
60780,71396,0
11579,90742,0
17416,59022,0
10950,34181,0
25911,25279,0
20442,58670,0
23123,53265,0
88152,77494,1
46200,16944,0
32649,14580,0
11136,68389,0
29835,7235,0
56534,47948,0
55735,34968,0
88838,3449,0
86391,9652,0
54773,95342,0
21466,6166,0
52954,97844,0
62180,44067,0
28394,5491,0
37879,30942,0
20300,49990,0
49844,42466,1
45143,21712,0
13779,93447,1
87373,56801,0
47980,47375,0
39513,65691,0
71794,93913,0
44384,68420,0
87079,12489,0
1977,18127,0
58881,16467,0
59090,88911,0
98399,40929,1
14891,22204,1
89372,43652,0
47121,65251,0
76240,52757,0
82887,70,1
35230,62777,1
84677,73842,0
51421,27075,0
21499,14673,0
57790,99769,0
65641,43161,0
44153,46714,0
72248,60215,0
15068,11773,0
86703,90339,0
56055,51593,0
22131,80264,0
61832,47674,0
99175,15111,0
36245,1839,0
18224,73757,1
78004,61724,0
27034,64578,0
60234,30622,0
26283,90379,0
96526,78163,0
71811,27387,0
75210,91191,0
32133,74396,0
93810,85776,0
30482,53884,0
56732,72161,0
35672,37717,0
48047,848,0
45714,40376,0
61237,20409,0
24440,90557,0
40139,34141,0
70645,42154,0
79169,97751,0
22190,37653,0
84118,20180,0
34868,29630,0
87105,83422,0
44445,85420,0
27834,92883,0
9141,48085,0
30513,31493,0
74460,65132,0
92223,19386,0
28818,19908,0
74214,76148,0
42107,3347,1
27560,3778,0
91800,58098,0
9424,92418,0
91347,90333,0
10146,90798,1
41413,79320,0
18748,91865,0
68782,31683,0
33095,32513,0
41306,51489,0
42630,73245,0
97808,56855,0
88629,25499,0
63631,6432,0
70884,58856,0
63088,28866,0
16220,36156,1
42730,11085,1
78712,47284,0
47400,32960,0
37580,63040,0
25597,10959,0
38968,59234,0
20593,71276,0
53934,5714,0
98937,79166,0
51113,45779,0
16318,14385,0
37036,45271,0
13430,25322,0
24790,60401,0
83036,59244,0
55090,24517,0
73958,93173,0
95319,61473,0
42576,6678,0
55662,24805,0
58617,58374,0
45443,11554,0
49931,80369,0
86516,64929,0
87724,86905,0
21185,6646,0
57170,79486,0
29177,88814,0
8559,25531,0
62881,45580,0
63282,35840,0
73594,81708,0
43120,41123,1
85146,90834,0
56491,16637,0
23015,71469,0
89257,62903,0
73558,62303,0
79281,6828,0
39625,83016,0
6830,24090,1
51153,14709,0
6875,95046,0
95410,58912,0
35275,45657,0
11748,29008,0
95981,30099,0
65652,40031,1
74606,33121,1
71823,35839,0
47362,84753,0
90400,12812,0
26473,65316,0
66340,83619,0
14106,56462,0
42531,63885,0
22568,43871,1
95674,14511,0
91214,40135,0
94710,45161,0
80155,80050,0
2200,99474,0
38755,61152,0
5731,61672,0
26038,56261,0
40730,84400,0
41802,13596,0
35873,1069,1
6275,53805,1
62155,68952,0
80097,80219,0
46254,60181,1
81911,6293,0
6759,12635,0
60132,12514,0
51013,24669,0
83378,60615,0
67578,38034,1
7765,1960,0
36577,22440,0
64738,14535,0
36507,1439,0
70782,92008,0
87040,19044,0
3705,96058,0
33352,61438,0
80777,36625,1
74302,64809,0
14986,73026,0
56927,91570,0
32225,71612,0
68940,67140,1
76619,86637,0
16481,17585,0
21563,97153,0
5530,13844,0
84847,19628,0
46505,57836,0
36865,49847,0
98249,91109,0
15646,57065,0
13348,79577,0
95977,90203,1
69326,24656,0
84158,64950,0
16563,41103,0
54132,64790,0
65156,93766,0
2239,42990,0
94921,79283,1
13795,67169,0
71988,66774,0
60745,91610,0
44623,16068,0
11054,48905,1
88327,92445,0
74848,57943,0
25832,37915,0
47511,66985,0
88244,14359,0
14052,58960,0
11690,88652,0
3095,27247,0
54638,90924,0
81068,88586,0
49265,23873,1
13834,69269,0
30420,30317,0
26734,23856,0
84746,66821,0
4924,95313,0
68757,16545,0
56011,43043,0
98926,34304,0
72265,67264,0
62969,54669,0
49427,96175,0
23780,38818,0
12228,55893,0
90628,21615,0
89582,40818,0
50584,18526,0
11747,61200,1
45179,37484,0
32136,44645,0
23400,86552,0
31295,92052,0
91630,31622,0
51179,25590,0
86253,75379,0
71746,46038,0
91632,23772,0
9897,81726,0
55274,11641,0
51738,77916,0
29229,65657,0
22061,58207,0
73245,7328,0
69474,61567,0
81010,74583,0
49346,63942,0
91040,51670,0
24358,11394,0
14001,51247,1
11879,50038,0
1934,49440,1
18331,73594,0
14047,78879,0
47117,87249,1
75406,84108,0
77351,661,0
77931,4283,0
78864,50355,0
2848,7228,1
2792,94815,0
62695,61338,0
86659,43629,0
42505,49350,0
87841,65482,0
96788,2579,0
4240,32699,0
96671,54440,0
43333,43990,0
19206,55875,0
28457,85830,0
46002,77970,0
45038,42818,0
77805,81058,0
39434,7403,0
43814,91718,0
78898,44670,1
68828,24409,1
46582,6244,0
10947,14335,0
86189,56738,0
32171,97885,0
71869,37603,0
48370,39664,0
30906,69011,1
49701,81503,0
36278,98208,0
12625,5405,0
59380,26126,0
44588,65730,1
23301,55600,0
81440,10471,0
76668,76854,0
40048,76523,0
50097,35321,0
36979,56007,0
38041,65701,0
30828,81102,0
15629,76799,0
86063,13960,0
3761,34124,1
61929,38384,0
99559,94607,0
67708,84896,0
40631,13600,0
59738,10598,0
26450,68169,0
22353,76139,0
82737,69465,0
95283,83630,0
24636,55187,0
11473,3451,0
31556,10232,1
71842,3930,1
78742,5619,0
95302,20359,0
95222,72764,0
37797,5067,1
7097,67489,0
82300,66789,0
14288,80053,0
71557,301,0
34478,51171,0
54122,59555,0
62917,20148,0
71931,20784,0
75876,34638,0
75124,75945,0
57282,25866,0
91428,30870,0
66989,38445,1
82392,31832,0
66237,96446,0
36766,84013,0
1661,19961,0
41603,11332,0
17112,61129,0
17347,91929,0
63024,83493,0
95487,31208,0
17890,21418,0
24349,49308,0
71400,13207,0
58241,73228,0
37419,3805,1
21530,59976,0
68072,63506,1
90456,48025,0
88699,49296,0
16910,44383,1
56085,1357,1
43641,27504,0
26116,77859,0
25434,37530,0
60756,94480,0
16474,92581,0
99658,43296,0
45489,84651,0
49328,29761,0
60737,84402,0
14558,85519,0
85918,32095,0
31604,52604,0
20785,11645,0
95302,85557,0
43878,42745,0
61045,52213,1
99058,58387,0
5047,34858,0
88326,32171,0
15100,67888,0
61097,33903,0
58891,96972,0
68559,30641,0
81326,51927,0
44115,68819,0
52222,5594,0
10926,27432,0
41260,41941,0
98421,55600,1
6455,53434,0
8954,51525,0
45690,86439,0
28108,24472,0
9948,55441,0
17616,92358,0
73597,71066,0
67407,24056,0
12719,21577,0
83114,57713,0
86475,43233,0
69488,42681,0
67953,59002,0
73174,99296,0
21687,27114,0
60952,34335,1
81835,34490,0
17576,10481,0
70689,14005,1
163,51174,1
4487,2633,0
56579,45431,0
54862,4629,0
25581,57815,0
46109,23019,0
58492,59987,0
51967,54775,0
91017,15514,0
96387,46679,0
26287,178,0
60245,37616,0
55765,16318,1
94552,23312,0
57721,57221,0
15283,72053,1
19418,99970,0
19868,85497,0
39312,96128,0
76145,2190,0
64971,20994,0
6176,66135,0
36232,27078,1
78792,74672,1
89791,81798,0
59061,70514,0
80328,44868,0
67086,10560,0
84398,39791,0
39648,38026,0
76173,84811,0
29495,28324,0
10019,19008,0
35067,30910,1
12243,56247,0
70942,28208,0
88996,4755,0
4365,33965,0
95248,20738,0
69574,56578,0
91276,55177,0
53561,35977,0
17098,92903,1
42255,42899,0
7583,70634,0
27907,97881,0
19133,81271,1
44607,58682,0
55818,11600,1
13314,70274,1
19482,86818,0
63663,72847,0
85347,58384,0
53726,44939,0
41366,75430,0
34905,83376,0
62533,67891,0
28671,38769,0
41299,53585,0
9256,18118,0
62912,84981,1
74034,34216,0
6235,63338,0
66410,75783,0
42827,41529,0
73805,10984,0
24542,83775,0
14764,52645,0
11503,36105,0
20760,67258,0
3252,34246,0
11234,9601,0
79339,48944,0
40015,56921,0
56024,16730,1
76087,91771,0
25629,90146,0
16800,9138,0
64634,24028,0
22331,74780,1
89076,90238,0
27113,92419,1
5981,70562,0
85684,2774,0
42277,38348,0
76834,84137,0
90490,73821,0
98864,95657,0
82933,30239,1
35959,68695,0
49740,15085,0
21299,12351,0
11420,53706,0
8263,18832,0
63398,92953,0
84659,61707,0
32781,16180,0
28700,6384,0
49294,45974,0
21810,95565,0
36469,43683,0
46338,29713,0
65815,31441,0
74491,14086,0
79117,67169,0
45183,51258,1
3326,37130,0
46036,80082,1
46000,20633,0
45415,26127,0
48447,39811,0
68572,74959,0
85221,35096,0
77811,82166,0
89210,90466,0
55513,22767,0
26209,86242,0
52833,38435,0
31060,31298,0
72723,24398,0
64314,35890,0
95313,95494,1
65667,32510,0
59878,25642,0
56404,7767,0
10677,6583,1
33943,23867,0
59437,51897,0
81283,12083,0
17097,18901,0
37490,46524,0
57701,2218,0
29371,84908,0
81450,96298,0
47050,80481,0
98919,951,0
94823,52039,0
12104,68528,0
141,23632,0
53145,72837,0
17482,96651,0
16705,23622,0
77527,92771,0
94020,8243,0
76387,72502,0
75376,29366,0
676,36206,0
26546,83342,0
82533,14896,0
69868,880,0
93524,35800,0
23820,55509,1
63106,83214,0
18154,52539,1
4672,97930,0
35047,4036,1
83306,61605,0
58633,570,0
76630,45589,0
77963,81965,1
38288,23203,0
5135,59574,0
89499,9021,0
93673,62779,0
22360,93700,0
3229,29785,0
82755,57567,0
79288,78353,0
40802,24247,0
3223,56819,1
99579,40198,0
2785,91636,0
33153,29862,1
39529,97620,1
71645,73360,0
72379,54381,0
94891,60257,1
66563,51376,0
96403,28548,0
53977,80877,0
96229,86260,0
40454,6554,0
76886,27762,0
6830,16426,0
24785,48067,0
99837,28734,1
49897,53070,0
7406,65646,0
91206,13316,0
68000,1605,0
40640,62863,0
21052,62283,0
35600,84780,0
43261,62309,0
88063,18173,0
21234,73600,0
26295,68750,0
66902,68290,0
96229,61181,0
50776,30431,0
94237,64321,0
8727,92713,0
67145,58411,0
69688,15047,0
72588,89248,0
31156,24360,0
15500,97865,1
30665,58955,0
24666,13616,0
89754,50,0
81015,35987,1
90370,36497,0
20017,56708,0
79490,67128,0
61511,77796,0
41224,51420,0
98247,22993,0
72298,38365,0
74022,17031,0
95723,77853,0
45611,63167,0
17273,70079,0
17460,64994,0
26524,76097,0
10446,93158,0
12583,97273,0
44762,47016,0
36653,82116,0
63888,74665,0
88097,49426,0
25377,30337,0
45210,93744,1
95719,75950,0
76405,33898,1
48049,25219,1
27225,28133,0
54104,67104,0
61517,54256,0
8944,32722,0
18149,95539,1
27465,38255,0
83703,98449,0
95009,3302,1
36063,77470,0
20030,43067,0
11636,71137,0
13611,41712,0
11664,66756,0
71626,85577,0
32665,96905,0
50255,74676,0
12377,29316,1
50988,47749,0
62962,37247,0
20374,89541,1
22528,69039,0
35532,59328,1
69001,68165,0
88758,62096,1
32135,47658,1
81492,38451,1
90523,62161,0
39335,81205,0
4763,94449,0
32502,75457,0
69770,39823,0
89651,23342,0
56536,66932,0
48128,16254,1
90796,94206,0
1111,87240,1
77846,18264,0
97320,96505,1
56753,19578,0
74531,65192,0
91454,41384,0
67993,96688,0
40242,87576,0
88510,30854,0
94945,90359,0
20841,95430,0
86439,85690,0
92867,55649,0
40847,80796,0
92942,17049,1
51952,275,0
66748,69592,0
76921,13075,0
66260,30282,0
2834,39580,0
90839,49489,0
26751,84053,0
78553,89682,0
60713,91372,0
149,65030,0
86640,45030,0
57857,94656,0
60654,68799,0
94535,58969,0
31500,74050,0
94750,46588,0
22679,34075,0
5407,75530,0
57777,73729,0
51306,64429,0
56604,28464,0
41976,49082,0
3846,69362,1
57176,2827,0
14096,72590,0
56453,72468,1
49120,27061,1
86215,88986,0
76767,62594,0
98330,99068,0
35866,62863,0
37290,1259,0
87870,49507,0
71796,56500,0
37099,14261,0
92458,35876,0
90077,12376,0
71760,90350,0
12567,24821,0
6977,75686,0
20433,83037,0
19611,53518,0
92935,4046,1
12653,23873,0
86748,84735,0
51631,16383,0
26260,6530,0
71176,38293,0
33261,28058,0
20113,96028,0
97489,87369,0
25302,34943,0
11014,96080,0
96236,6455,0
13987,44537,0
37810,48672,0
89012,96133,0
71757,73028,0
79522,15629,0
29810,65762,0
97260,27321,0
77205,78137,0
74323,32647,0
99901,80758,0
3123,28723,0
280,49470,0
8353,23593,1
18632,79293,0
79365,17923,0
68027,94275,1
28663,86469,0
30226,34610,0
99001,10613,0
18789,48152,0
69966,47522,1
67509,6033,1
26270,13604,0
73365,37020,1
16884,17313,0
51764,88363,0
5287,30919,0
32744,506,0
54083,34846,0
45692,75143,0
54535,52734,0
63988,68603,0
4552,4026,0
42904,87158,0
41207,91436,1
44076,23045,0
12249,45686,0
38523,84945,0
34989,41890,0
33477,38829,0
63164,79685,0
68913,57751,0
91960,78116,0
43013,79113,0
3016,99452,0
24863,4780,0
57014,70050,0
4279,8001,0
95676,41060,0
42338,69850,0
98916,20208,1
81850,26167,0
73428,85233,0
95076,94636,0
90874,62525,1
78169,60876,0
13054,89201,0
1436,43745,1
97428,34479,0
83366,27696,0
73938,73880,0
15935,49439,0
76579,84392,0
9828,18331,0
33454,30926,0
80058,3590,0
82130,61151,1
38796,58082,0
89450,65804,0
61046,99142,0
55054,92670,0
79280,97329,1
54459,85074,0
51913,48952,0
57314,76288,0
54911,27477,0
62669,32813,0
39763,97515,1
51019,50680,0
63099,53912,0
67226,52314,1
85218,77357,0
36494,57050,0
7961,2584,0
80023,41665,0
5323,68032,0
57174,93483,1
93122,34885,0
12442,95921,0
74803,73520,0
47614,43113,0
76141,23706,0
8650,34229,0
40410,34620,0
83407,34883,0
79745,42660,0
90799,44080,0
78797,325,0
8862,16905,0
68590,58992,0
75000,70239,0
25946,79949,0
39064,43861,0
36703,79978,0
96527,45046,0
95237,17516,0
36591,91898,0
67430,7650,0
98023,99073,0
58836,82187,1
60378,95612,1
34304,9606,0
49301,44318,0
93526,38510,0
80979,77208,0
60509,98027,0
55520,15064,0
75924,58450,0
17321,47540,0
10109,36239,0
31405,45,0
40581,71592,0
8253,32263,0
17421,30690,0
96137,3817,0
14659,37490,0
23200,26419,0
81354,91177,0
47438,52773,1
30868,65644,0
19019,63138,0
96124,45732,0
27012,34654,0
19956,72194,0
95969,47722,0
90399,57560,0
15781,45398,0
28603,90077,0
82614,13421,1
51510,36920,0
73769,38236,0
33002,71890,0
25838,11040,0
5515,89780,0
55895,14808,0
87506,2484,0
41326,41207,0
31204,25572,1
16642,77731,0
97010,13079,0
77173,68356,0
9218,85552,1
5638,3570,0
90253,73323,0
10685,95009,1
20494,23453,0
37249,54143,0
32583,8567,0
74564,36605,0
77354,91887,0
14196,29488,0
10889,54329,0
2388,35164,0
51417,37055,0
82359,18481,0
65539,91282,0
66292,50527,0
76686,8846,0
94109,85844,0
28861,5699,0
71245,67121,1
