case1,case2,label
15030,15118,1
7850,31250,0
21233,45,0
16305,29866,0
33029,9980,0
4622,3336,1
28095,11628,0
15312,26965,0
19035,13472,0
26553,29169,1
26130,17379,0
31717,30411,0
31233,30986,1
22162,15475,0
30014,3333,1
939,23348,0
11965,4006,0
1091,1923,0
12790,18444,1
21216,8470,0
18360,30364,0
6724,29311,0
11182,19169,0
12348,18438,0
16241,15770,0
18482,15190,0
23399,6456,1
6802,22456,0
754,8314,0
29335,14012,0
20851,19844,1
6409,10066,0
13071,20409,0
5813,23201,0
19675,20849,0
33406,10867,0
11654,12027,0
25049,21031,0
17926,32348,0
18179,27757,0
11573,24593,0
8947,11006,0
8828,19814,0
19977,3707,0
22519,10031,0
5110,12396,0
22216,27883,0
8516,12715,0
27880,18592,0
25191,11128,0
11693,21187,0
13173,3385,0
20980,6651,0
20012,3399,0
23465,29418,0
1270,826,0
3257,16296,0
30316,6224,0
28093,3339,0
19645,310,0
19401,19978,0
28168,33541,0
20062,13670,0
653,21554,0
20949,33341,0
24934,32826,0
18536,1665,0
9710,11316,1
25790,15750,0
15671,7163,0
8349,33041,0
11397,29766,0
24762,3611,0
7256,33457,1
28877,18986,0
33849,32676,0
3798,2682,0
15377,20668,0
27563,22116,0
2518,1761,1
19229,22979,0
23046,55,0
26148,22131,0
444,18434,0
26957,15150,0
33322,2950,0
28216,145,1
22278,22497,0
19883,10034,1
20583,14876,0
798,33393,1
26748,1905,0
28260,22328,1
2396,15338,1
601,11758,0
3169,31000,0
31938,28143,0
29862,31473,0
17810,16897,0
11950,22955,0
19020,30117,1
8080,30351,0
33571,14145,0
15537,10482,0
107,6843,0
17590,15325,0
27965,17455,0
25760,23303,0
16661,24902,0
10713,12131,0
7406,6930,0
33120,16864,0
29597,30771,0
33474,6689,0
25087,7168,0
19320,5515,0
17042,29500,1
18379,27589,0
15617,11406,0
8786,21817,0
29906,26380,0
21863,29272,0
27745,22650,0
19164,4180,0
3789,5846,0
6550,8874,0
15410,23433,0
14052,18312,0
30916,17692,0
16800,21665,0
25811,20778,0
8220,12419,0
27119,8529,0
18185,17396,1
27486,5805,0
27405,9333,0
27365,26245,0
23955,6153,0
25429,7710,1
27034,3343,0
26179,29443,0
24876,2645,0
13040,18231,1
32755,32727,1
28759,14028,0
23109,32346,1
7306,24143,0
5310,25708,0
8862,26023,0
11903,3621,0
26815,11135,0
30133,28290,0
25114,6821,1
9237,6670,1
59,486,0
25753,23591,1
9110,19343,0
18064,18881,0
20249,18969,0
19563,19615,0
9698,24258,0
11134,13335,1
17446,31604,0
8493,17238,0
9074,28952,0
2548,2787,0
12464,24143,0
4057,12392,0
6050,5065,0
28750,12007,0
30690,7885,0
29194,27568,0
14709,29462,0
4131,25504,0
20188,4396,0
7136,7681,0
26103,25147,0
9568,10286,0
30976,29450,0
23250,9838,0
14936,25648,1
13212,14653,0
24581,2589,0
23101,9367,1
26836,19940,0
9532,20216,0
19426,25845,0
6078,25528,1
32602,3139,0
20567,1770,0
7601,6847,0
1880,14790,0
2743,23618,1
13340,19271,0
21546,25595,0
15981,17543,0
17714,1292,0
17831,17578,0
15414,11623,0
21816,31347,0
26356,8837,0
29866,21111,0
12548,2011,0
4505,19750,0
9412,29552,0
5438,17317,0
16429,13167,0
24022,651,0
16302,17593,0
29372,30407,0
9702,12827,0
19258,16058,1
28812,7335,0
1617,1445,0
18193,22977,0
30244,26626,0
16573,23300,0
2701,23339,0
33761,21999,0
4550,20341,0
10029,9035,0
4906,5042,0
10297,3331,1
3307,6702,1
26761,20926,1
2924,8724,1
3273,8663,0
15209,21565,1
31569,19281,0
8977,3725,0
19302,14859,0
28328,3621,1
2780,30691,0
226,23508,0
30388,254,0
1409,28832,0
20830,13623,1
5721,20260,0
3818,18717,0
3594,33392,0
31694,21187,0
1508,14820,0
32152,21364,1
13906,19507,0
13025,16638,0
23551,17786,0
13347,19551,0
4300,4977,0
28408,31107,0
9053,11470,0
16346,24916,0
4251,19610,0
3555,21809,0
11337,12592,0
16726,32724,0
3200,17753,0
23251,11790,0
31645,4605,0
16317,13731,1
27523,7116,0
22252,4557,0
28638,24370,0
32996,26442,0
10654,2096,0
5258,25610,0
24624,10704,0
18543,27258,0
25780,2719,0
19337,16541,0
16447,26327,0
22228,6415,0
10030,3978,0
25779,3052,0
20022,7530,0
13266,10720,0
20468,26019,0
751,14243,0
9202,343,0
1976,33270,0
28580,33513,0
26037,17169,0
27985,18447,0
14707,32588,0
26533,27736,1
10393,1472,0
6239,14751,0
14585,5941,0
3357,22227,0
12038,21255,1
19997,33615,0
28439,10234,0
4814,19532,0
2147,11124,1
7968,284,0
11968,15419,0
1726,10405,0
1880,29836,1
29906,23161,1
27149,4092,0
1930,15294,0
675,13640,0
23436,9165,0
31169,27318,0
7647,17216,0
28229,16497,0
29984,17635,0
15243,30437,0
22857,32010,0
30269,32456,0
11154,3312,0
4207,1739,0
2035,27386,0
28205,30230,0
32702,21294,0
6118,14518,0
4741,5559,0
5996,1671,1
22172,8917,0
11484,15004,0
30992,8777,0
25307,31545,1
33017,27983,0
19741,23513,0
33456,20451,1
3044,8262,0
14333,20483,0
7620,4149,0
29909,12068,1
13036,32718,0
21837,8729,1
12810,7929,0
2570,29751,0
17626,26954,0
2043,17694,1
82,27873,1
10418,6879,0
481,1341,0
1156,7803,0
15081,14528,0
16034,7016,0
10512,28396,0
7447,6149,0
18601,11242,0
25950,17292,0
5282,17588,1
43,11973,0
21211,11722,0
8672,9261,0
1127,19089,0
8351,8656,0
15737,3604,0
18109,21653,0
23241,6543,0
1118,24860,0
11927,25131,1
2073,8430,0
8898,28588,0
24037,732,0
7261,7422,0
14957,4522,0
16988,15869,0
31195,14842,0
27922,11062,0
2129,31957,0
14212,31006,0
16625,24506,0
23201,11317,0
2658,18669,0
14224,7730,0
23775,6197,0
23529,14287,0
19076,921,0
22057,3991,1
2771,3855,0
33811,4524,0
11874,15232,0
33747,21698,1
30877,3824,0
26188,26150,0
22950,4496,0
8705,26301,0
4136,26515,0
18167,11404,0
26616,14263,0
9135,18949,0
22574,18058,0
6542,2314,0
24416,17437,1
12373,818,0
2546,31256,0
17835,28701,0
23228,21841,1
32048,3697,0
4767,30497,0
2048,10663,0
26702,11556,0
1043,15851,0
21719,23910,1
4566,2025,0
21885,7926,0
27573,694,0
29406,21984,0
19602,7781,0
7050,22617,0
9182,14119,0
13979,6603,0
6224,10845,0
16350,9344,0
13296,11553,0
29055,25180,0
22470,12482,0
2921,31225,0
12349,18832,0
10565,25787,0
24977,23984,0
12117,25842,0
6268,26257,0
26051,15963,0
18625,5174,0
16018,32540,0
11389,29332,0
16865,31859,0
30991,11481,0
26233,23535,0
23426,33282,0
10390,3606,0
19105,8808,1
22744,4603,0
15281,20406,0
31343,33665,0
26693,32791,0
25725,6256,0
12701,24142,0
17134,24624,0
18785,28321,0
23232,20042,0
31943,1152,0
9613,5720,0
11871,19498,0
26105,32149,0
21088,3722,1
17274,5412,0
33204,16109,1
1873,5665,0
22071,27875,0
20304,1848,0
7356,31696,0
7971,8462,0
31200,815,0
25499,24058,0
7860,26269,0
4613,10860,0
9450,29610,0
6910,32817,0
5759,3767,0
4260,54,0
26664,32673,0
12311,5506,1
21771,17222,0
8803,15582,0
24003,8415,0
29054,30679,0
32749,33498,0
5823,28430,0
30325,7669,0
12613,26705,0
28470,25698,0
13280,25488,0
14228,22922,0
23414,29510,0
22159,12333,0
21919,12399,0
19040,21572,0
17890,25173,1
26270,33804,0
23112,10628,0
17880,3063,0
2674,7322,0
18652,15035,0
14346,17239,0
1107,696,0
19200,14182,0
5713,18359,0
4294,22843,0
28119,16295,0
10263,7488,0
6269,24477,0
32485,33494,0
23619,4806,0
13894,25219,0
5302,23235,0
16623,21743,0
16979,28419,0
3961,8052,0
6753,31790,0
26573,33215,0
15771,3729,0
31616,10826,0
13145,28105,0
21475,22919,0
3132,19446,1
23006,2733,0
32432,22143,0
17912,10087,1
3047,29979,0
2173,4314,0
30284,33831,1
5014,15402,0
26379,27584,0
26163,25197,0
25168,22488,0
33021,27233,0
1253,22183,0
7338,20793,0
21508,25216,0
13827,24243,0
10703,7464,0
10785,33586,1
19097,19667,0
6100,19367,0
5243,19551,0
18038,8079,0
9199,11852,0
24631,2834,0
22865,15658,0
28815,28559,0
26119,3017,0
27611,7861,0
19959,1682,0
4339,33030,0
28740,7994,1
5782,5574,0
20156,5009,0
1851,7616,0
30241,26820,0
11446,8292,0
18876,4201,1
18754,18322,1
11660,11040,0
30971,10816,0
29019,31699,0
10029,2115,0
8768,23551,0
19233,27871,0
16632,3860,0
7761,38,0
27545,7176,0
5489,2293,0
32862,1247,1
21637,22985,1
15661,32118,0
20657,1958,0
1031,29538,0
8570,2663,0
18094,8817,0
13822,26546,1
32673,8075,0
3862,211,0
12171,10676,0
30389,23857,0
13946,8912,0
11610,2526,0
20332,31016,0
12527,25742,1
2957,8163,0
7454,15464,0
11426,25179,0
4027,4249,1
1593,17674,0
16717,21380,0
19159,25764,0
716,2917,0
9384,21048,0
13602,17159,0
11445,29148,0
14394,17174,0
16315,33608,0
19630,20667,0
16137,257,1
3469,27325,0
28044,14519,0
8842,10320,0
18518,26553,0
29348,6738,0
6027,14487,0
32953,13158,0
26430,32184,0
6267,13524,0
17992,18181,0
29688,27113,1
32013,18591,0
5938,27600,0
17652,1358,0
8672,15913,1
28195,3544,0
17462,14423,0
17362,14540,0
19847,23656,1
17066,6345,0
33147,13808,0
6322,30319,0
25976,22200,0
9270,16248,0
21810,29883,0
16743,1504,0
9745,6985,0
31129,17271,0
9368,12059,0
20108,28656,1
11489,5528,0
24321,13390,0
32204,16159,0
7284,9196,0
15197,23136,1
18153,18753,0
27278,28726,0
5478,1413,0
28138,19110,0
18143,24222,0
31962,25021,0
20878,19181,1
25843,15307,0
8834,11609,0
32401,186,0
31137,5238,0
23726,22563,0
26920,32828,0
10081,15998,1
20264,14556,0
29416,27826,0
19321,15698,1
21439,16366,0
30372,12836,0
19205,13408,0
13665,20534,0
32182,31108,1
10100,21261,0
26048,29777,0
12476,16343,0
5294,30819,0
15814,31599,0
31016,10327,0
11665,3822,0
31273,14629,0
23030,2033,0
11381,7072,0
4649,33276,0
25300,20234,0
4841,8866,0
6163,16578,0
6992,21778,0
15325,17254,1
11847,28358,0
3267,26847,0
9598,22461,0
2513,5151,0
5310,30911,0
24681,16897,0
8860,8655,1
9222,18144,0
19597,19022,0
5478,17333,0
18140,11757,0
3037,194,0
13904,9695,0
18261,619,1
16934,12609,0
24998,7131,0
33586,1269,0
8691,32920,0
23385,31287,0
26192,21564,1
33134,15691,0
24185,19598,0
24862,31649,0
26763,29035,1
20638,12205,1
33914,15022,0
24272,3356,0
15649,26649,0
33651,9430,1
30747,3231,0
7709,21572,0
12435,2263,0
20735,33243,0
13294,13258,0
24686,33798,0
19267,24337,0
13848,4614,0
31573,11842,0
917,15782,0
18445,19837,0
16148,733,0
5183,30571,0
462,14633,1
19707,22947,0
1475,5606,0
6220,10620,0
30866,14021,0
13070,15369,0
8092,11971,1
31172,22025,0
15958,20138,0
20734,18482,0
701,14128,0
24267,19943,0
12054,14069,0
2983,13403,0
17145,12098,0
17108,29220,1
24523,29495,0
17819,1938,0
27222,5182,0
26904,7908,0
29244,17991,0
18332,25562,0
4603,10082,0
9704,22402,0
32256,21845,0
7803,8285,0
11068,1725,1
15864,32988,0
1701,28421,1
29143,28171,0
11498,4020,0
22720,25252,0
28571,27839,0
31713,5362,0
28686,22453,0
2701,1536,0
7858,3203,0
28776,2557,0
21564,15134,0
2620,27668,0
30712,21745,0
24590,13983,0
11586,15748,0
13775,31412,0
4266,25701,0
19970,4874,1
27660,31740,1
7260,9516,0
6226,30991,0
26644,10531,0
22033,26734,0
18165,21043,0
15589,22208,0
29966,12670,0
32672,23270,0
421,5253,0
21810,3675,0
10003,8578,0
6583,1585,0
27961,22038,0
16462,8352,0
1751,4032,0
18558,27542,0
32848,19817,0
20892,4210,0
27951,16243,0
15608,29125,0
30391,10533,0
8740,7494,0
28736,4705,0
10600,25625,0
16152,24045,0
33906,17219,0
15500,21818,0
13170,26374,1
588,15870,0
26051,20878,0
30421,7154,0
21515,17641,0
3180,1562,0
17919,30688,0
28071,14396,0
2517,23362,0
12122,21293,0
11299,18682,0
20185,7081,0
25439,20450,0
25631,22530,0
32236,20699,0
8894,16202,0
28864,24191,0
31453,15965,0
1714,17193,0
21137,18150,0
11025,14151,0
6433,10704,0
25801,9519,0
10294,832,0
124,6873,1
1940,12799,1
15425,9366,0
31081,25103,0
467,12474,0
848,25346,0
21970,16108,0
5172,184,0
21655,17321,0
25191,17756,0
7836,10507,0
19024,7674,0
245,21835,0
21714,10720,0
13035,27823,0
25124,33893,0
19888,16386,0
15853,31212,0
19933,19507,0
9072,14317,0
12121,6093,0
32259,12851,0
19741,8708,0
30538,25961,0
21617,30520,0
13817,18756,0
17113,4738,0
2933,26597,0
11366,12143,0
32316,25153,0
19097,18310,1
17818,28162,0
13381,32820,0
11437,25065,1
25955,22968,0
19006,20856,0
3596,22269,0
12834,3709,0
4622,7811,0
7053,16397,0
2480,5871,0
9102,32560,0
27823,8843,0
22108,31365,0
28544,5455,0
31217,8202,0
1335,29177,0
4733,22339,0
10863,15270,0
14657,24361,0
25211,26446,0
5675,26705,0
3492,32800,0
27400,31105,0
31203,6218,0
30687,20584,0
7597,10541,0
18934,20819,0
29110,28364,0
28649,16,0
27987,3376,0
9880,5643,0
23545,27539,0
25138,6046,0
11961,26425,0
10880,3490,1
2437,13376,0
9703,4702,0
28549,27440,0
11009,16922,1
24928,9164,0
2546,3036,0
7429,30742,0
21774,21332,0
9988,28656,0
22557,30902,1
23485,30317,0
12816,16597,1
9081,21024,0
31055,7960,0
31393,4416,0
9623,18915,1
16333,24658,0
14419,33874,0
18265,26977,0
14314,5376,0
14873,31523,0
9511,3879,0
26930,22463,0
22312,27140,0
16453,37,0
12350,20313,0
17160,4436,0
21776,962,0
398,4824,0
28534,17024,0
10281,33767,0
32653,8399,0
6380,13387,0
1933,25780,0
28877,27273,1
120,32316,0
14147,22010,0
7957,27977,0
8587,23012,1
26358,17639,0
19047,27510,0
15274,6009,0
17859,30440,0
7391,32266,0
6774,31521,0
8143,8808,0
28109,13459,0
21145,21973,1
23523,21636,0
22289,23530,0
17857,24648,0
32496,7705,0
21845,22635,0
16730,33351,0
20715,5669,0
23653,9613,0
12077,28579,0
26125,31670,0
6576,19148,0
26434,31320,0
6844,19534,0
21503,7532,0
2593,8810,0
23113,5283,0
23214,23224,0
23476,24307,0
15320,24043,1
8473,24758,0
23898,15357,0
25694,20431,0
29599,15152,0
27320,31381,0
4831,27401,0
32164,16400,0
22627,28446,0
17007,31501,0
18515,25494,1
33602,32649,0
2462,31837,0
29793,27337,1
22443,2439,0
16105,31674,1
14352,17449,0
25901,11288,0
33997,10569,0
33757,5908,0
16787,3661,0
31066,18687,0
11116,28626,0
6602,4280,1
29110,22969,1
19019,24637,0
33161,18034,0
26247,6016,0
20332,11216,0
13248,17154,0
4858,27105,0
33640,25086,1
649,6044,0
27106,22471,0
29894,9195,0
2700,28215,0
11147,20854,1
9415,26550,0
32696,3373,0
19160,30007,0
30461,4029,0
6250,8237,0
27620,18683,0
31970,29643,0
29992,7462,0
33417,32738,1
16937,5965,0
28523,3530,0
4660,29206,0
5518,8025,0
32871,14235,0
31187,10608,0
2127,25056,0
27254,20443,0
23014,11352,0
21234,11564,0
6853,29441,0
28431,22643,0
28779,4298,0
14009,26557,0
3950,26287,1
6200,29858,0
5695,24801,1
27436,3068,0
27446,7502,0
11526,16099,0
13168,26127,0
13269,6341,0
617,31206,0
27879,9684,0
2701,5588,0
16916,15404,0
30145,2079,0
10748,12316,0
27983,33883,1
14790,23979,0
6411,15992,0
31785,13143,0
32969,11973,0
26708,19466,0
15806,15351,0
16925,6458,1
3093,5925,0
25785,18656,0
32570,33231,0
12931,24087,0
12511,4262,0
8182,18600,0
454,1936,0
14449,3679,0
11957,24417,0
26141,32831,0
13016,23221,0
14424,19560,0
28257,27826,0
17846,7345,0
6913,2704,0
30655,22279,0
2727,21531,0
16456,26237,0
26418,13043,0
22445,32640,1
5360,28228,0
15717,15383,0
23609,28415,0
14726,8956,0
3720,1057,0
18071,21636,0
17902,17213,1
24064,5803,0
4169,33725,0
8005,25986,0
16937,3088,0
29997,33385,0
7308,9610,0
9930,18054,0
19093,30645,0
32582,20192,0
32066,21891,0
4149,14459,0
14214,22801,1
17876,18301,0
12718,15624,1
5300,7334,0
2989,20063,0
2791,15002,0
25136,6304,0
883,3813,0
11137,20933,0
5071,1341,1
33829,31111,1
30685,26027,0
9503,13299,0
13816,7423,0
13113,10433,0
10708,27288,1
28067,33165,0
7192,28453,0
5212,18596,0
11064,21955,1
23742,8327,0
30898,33685,0
16060,17287,0
10535,15832,0
21332,9642,1
22305,17440,1
14086,2149,0
31671,4668,0
26804,13107,0
13319,17941,0
8516,13714,1
432,32242,0
1070,28671,0
8659,22257,0
2948,12793,0
13357,26206,1
6081,2745,0
1218,3265,0
4928,5495,0
21497,29189,0
19941,24019,0
7241,15959,0
18746,6597,0
9398,12759,0
27564,7232,0
3529,1658,1
33419,17380,0
27657,19793,0
3661,28493,0
32358,24463,0
8304,2405,0
32513,10721,0
6085,31766,0
16763,30455,0
19439,29414,1
31347,3034,0
27413,28871,1
30118,17731,1
8614,28549,0
22186,5920,0
3976,26492,0
12502,17566,0
20972,12690,0
8076,715,0
5432,33364,0
21037,26126,0
29094,9832,0
33601,20723,0
16198,14153,0
29609,27354,0
22201,19994,0
23016,20537,0
3949,13290,0
16813,11272,0
11940,14123,0
16191,24448,0
12300,27708,0
7167,18081,0
25608,5275,0
13272,26958,0
551,13148,0
32715,28333,0
11244,26231,1
19965,30591,0
14777,605,0
12286,4604,0
12770,13437,0
25355,962,0
10810,4797,0
11899,28885,0
27986,17710,0
20899,13831,0
2253,20641,0
397,7898,0
24497,12464,0
7640,24919,0
17034,14461,0
10067,3310,0
25708,22487,1
7077,27588,0
1835,13800,1
243,7242,0
17526,18355,0
17587,32093,1
27571,24683,0
7800,21896,0
28408,29546,0
6754,11456,1
6959,22657,0
31426,18100,0
4091,1076,0
27715,4978,1
22125,28693,1
554,512,0
17441,1643,0
33162,19241,0
24452,29506,0
711,28682,0
28279,28231,0
6470,17231,1
7570,3440,0
9957,25063,0
9643,29649,0
225,13365,0
32183,9885,0
743,9329,0
16769,14267,0
14972,27857,0
11495,5022,0
30228,14657,0
32437,2665,1
8973,2088,0
6330,28214,0
9040,30607,0
6885,30527,0
19267,32550,0
17016,2428,0
30347,31656,0
18697,24336,1
32970,26185,0
2190,1837,1
28112,8259,0
31840,24643,0
14815,23407,1
7518,14721,1
23978,25078,0
9835,26882,1
29382,11843,0
16362,8367,1
33041,28773,0
33288,3358,0
9122,11822,0
11136,15049,0
29967,11937,0
26433,10966,1
21394,5265,0
9228,14909,0
10480,11410,0
1827,9531,1
29280,24754,0
10719,17880,1
23302,30543,0
4069,9260,0
6238,3187,0
5876,32748,1
13395,28907,0
17472,12809,0
28450,15742,0
33823,3206,0
19518,16378,0
1135,16207,0
14912,22694,0
11556,24186,0
29758,29288,0
16160,21310,0
10076,30605,0
19968,7731,1
5772,9529,1
14817,29153,0
25435,32799,0
957,9432,0
25225,9538,0
14570,3331,0
14584,14708,1
29189,26393,0
26485,25743,0
30686,14484,0
2345,26564,0
7749,6378,0
11853,9906,0
11628,22021,1
19672,10452,0
16970,32235,0
27360,28738,0
15270,7740,0
5527,16200,0
32887,29040,0
25196,22731,0
13284,22713,0
32893,12999,1
23843,14514,0
25581,8026,0
4597,26913,1
30912,2836,0
1981,373,0
890,344,0
5987,15716,0
6043,8065,0
4855,14564,0
20175,20703,1
13462,27456,0
32555,10777,0
11699,18434,0
18990,13750,0
23449,25300,0
19123,1475,1
5375,26844,0
22474,33203,0
8923,8354,0
23448,28713,0
33713,4096,0
760,7150,1
19238,22820,0
32967,21213,0
17992,20358,0
23222,14121,0
5270,13654,0
277,30025,0
17729,33097,1
1927,19929,0
30654,22026,0
33239,10157,1
32824,4704,0
5321,18978,0
10352,9782,0
33338,23462,0
17142,14323,0
33097,23095,0
14807,29497,0
22977,15385,0
2331,15736,0
21285,2918,0
18012,25762,0
511,11491,0
18383,14880,0
18763,7466,0
1360,20689,0
10157,29125,0
2335,17448,0
33919,31335,0
2425,27685,0
29223,1023,0
7060,11567,1
26994,32426,0
1557,30002,1
17620,6313,0
9258,271,0
24671,32287,0
5219,14760,0
11685,9279,1
878,29827,0
2875,32628,1
7580,1763,0
26043,21396,0
9592,31461,0
15079,17928,0
19602,2816,0
2627,3311,0
31831,24734,0
31645,13782,0
23033,21337,0
33405,1040,0
25415,5666,0
15170,24159,0
13052,17328,0
272,13235,0
1507,12380,0
26663,15262,0
16007,18757,0
14583,26812,0
18577,25545,1
17843,8557,0
16479,22210,0
32824,2069,0
11500,16617,0
10246,22293,0
28439,33719,0
15314,21804,0
24481,18266,0
29415,6944,0
16047,29799,0
23841,16846,1
6170,20354,0
6290,26240,1
25134,28163,0
6001,25941,0
14973,12911,1
23282,6699,0
23225,9624,0
10535,32642,0
19188,25712,0
20216,23235,0
12661,27091,0
4364,8106,0
9203,14730,0
24142,27289,0
11166,23244,0
22407,10802,0
7740,3825,0
7950,13746,0
32721,18274,0
5359,15799,0
9300,8583,0
2890,17559,0
9253,25103,0
10197,26783,0
4244,17595,1
23638,5444,1
18111,23551,0
82,2480,1
11,3204,0
16875,1553,0
12894,7236,1
9646,21388,0
4187,25890,0
20716,13014,0
26459,30232,0
557,27403,0
29061,32971,0
28578,14429,0
3864,20568,0
13899,18110,0
29069,20911,0
2283,6560,0
14402,32786,0
11525,2943,0
14255,22784,1
8615,24305,0
29978,26504,0
2432,9052,1
15199,23210,0
24613,14976,0
33676,5213,1
12729,24342,0
27282,371,0
3515,9363,0
26062,2053,0
32722,19484,0
17313,20357,0
19021,23332,0
18503,33621,1
30206,2331,0
19832,14767,0
17706,7004,0
1583,6385,0
29174,4466,0
23474,20730,0
33938,26776,0
2413,14063,0
25753,21669,0
4508,1994,0
28802,3801,0
22622,10059,0
26587,2175,0
8924,33149,0
3700,9423,0
26764,17242,0
20027,26599,0
13397,1191,0
22043,22557,0
8256,3887,0
22732,28096,1
29917,27193,0
875,25183,0
16386,14209,0
5411,28821,0
32171,12080,0
9473,9085,0
33804,21123,0
21897,7558,0
26657,8630,1
13413,28282,0
16372,24545,0
14369,6245,0
22589,20717,0
5491,30912,0
14031,5783,0
12416,15414,0
33617,27365,1
25149,4615,0
7335,18717,0
14117,32204,0
19918,28378,0
23708,26365,0
17345,13118,0
3887,25073,0
23838,28416,1
13140,22965,0
17437,3459,0
22634,16894,0
26079,8390,0
13412,2000,0
31343,2456,0
16689,20413,0
27259,1701,0
28694,26444,1
24914,26341,0
16870,4629,0
29232,2526,1
31230,2391,0
8375,29411,0
22006,4603,0
29505,16065,0
8810,30269,1
33652,17134,0
20806,28197,1
21272,3049,1
4081,20483,0
27722,10169,0
16966,32652,1
4974,1254,0
15412,24678,0
12565,30424,0
22447,29872,0
10156,9164,0
32681,29017,0
1980,5356,1
7194,24696,0
13151,15078,0
14156,9354,0
33896,14445,0
4965,20894,0
1538,2859,0
11649,19024,0
