case1,case2,label
13927,12940,0
18651,10183,0
4160,2801,0
17814,10961,0
28636,7581,0
4187,633,0
5558,298,1
28926,7615,0
11651,23016,0
23865,16206,0
418,25714,0
8043,4560,0
31978,23206,0
26631,21651,0
5620,3122,0
21563,132,0
15072,30657,0
26043,13322,1
13055,6473,0
22506,16579,0
10674,20091,0
21283,19245,0
30482,12519,0
13036,28816,0
1536,15787,0
21768,9981,0
856,24771,0
16552,11460,0
26273,10547,0
25073,6460,0
1537,9317,0
18099,24192,1
4801,4713,1
29209,31491,0
11364,20462,1
30245,14143,0
15579,30673,0
12713,3399,0
498,27060,0
12029,29889,0
1744,4519,0
12756,29964,0
23795,10585,0
1545,19906,0
732,15628,0
16444,1869,1
72,15433,0
20361,10134,0
14618,13903,1
27837,20793,0
8751,21485,1
4350,10866,0
30424,14982,0
8950,6554,0
12579,32603,0
3558,20190,0
23369,32319,0
14395,18089,0
8854,9777,0
13176,25070,0
15490,17696,0
28702,5830,0
31897,32501,0
5938,15150,0
10191,13190,0
9113,16042,0
25230,20821,0
19639,24471,1
32706,14806,0
3722,26388,0
11014,18707,0
24217,22610,0
30829,3335,1
2856,804,0
15592,23868,0
11346,8680,0
23324,18479,0
11877,8313,0
15478,31938,0
28662,5159,0
20090,3163,0
22710,14016,0
29771,7577,0
11677,20541,0
1796,738,0
30075,23718,0
320,9603,0
21324,23447,0
29102,9977,0
16931,21731,0
19623,30330,0
24120,2280,0
24899,7616,0
9545,30881,0
23734,24060,0
6418,22273,0
15208,9693,0
7916,1227,0
9804,16258,0
12515,22954,0
4151,5374,0
20093,29534,0
6240,28154,0
5212,10313,0
10170,9207,0
13445,30287,1
4813,10035,0
16759,8659,0
29806,20033,0
3837,31362,0
8465,3082,0
32031,16936,0
18071,32841,0
7436,19006,0
11703,8469,1
20483,17317,0
1497,12761,0
17263,12206,0
9392,5668,0
4413,28621,0
14886,6502,1
14648,6297,0
13647,25273,0
25186,25611,0
10575,31974,0
28712,9746,0
9130,15053,0
31092,8192,0
7395,9093,1
14917,7119,0
21564,26063,0
20668,1220,0
14130,27750,1
23678,14810,0
32896,2111,0
9083,18387,0
24185,9013,0
20653,2522,0
28862,26492,0
31321,29343,0
7917,3091,0
28903,3300,0
4114,760,0
27124,22443,0
21550,20544,0
29377,21377,0
24195,25484,0
14844,22814,0
22145,16023,0
16782,11862,1
12046,24553,0
22917,5229,0
26171,29834,1
16799,1565,0
3772,21223,0
17465,25061,0
10827,23211,0
15157,25571,1
26226,17670,0
191,20239,1
6610,63,0
18309,29295,0
12571,25823,0
13266,17982,0
21752,24681,0
14288,19911,0
15510,16174,0
3053,29846,0
26625,24038,0
32048,5735,0
5636,6536,1
20662,18225,1
17599,7817,0
13851,7420,1
955,10950,0
8843,24688,0
12745,22018,0
9054,22246,0
10340,19627,0
11233,30332,0
13244,7952,0
14211,4521,0
24370,23920,0
1125,31525,0
8117,29205,0
17637,13563,0
7193,21238,0
10245,8878,0
6598,27207,0
642,10809,0
12837,18779,0
12862,17626,0
9255,30528,0
17944,8651,0
24245,17974,0
10544,13078,0
28425,13888,0
20783,19432,0
15866,17144,0
16322,20425,0
32808,1061,0
13289,13710,0
12648,305,0
6011,29713,0
13838,3536,0
2912,6962,0
26015,25057,0
5770,3352,0
12656,10002,0
26014,16888,0
922,23949,0
9345,3489,0
1198,24669,0
25620,6022,0
10936,29004,0
23541,25514,0
2049,12759,0
22234,28644,0
21753,2143,0
26764,7212,0
24174,30249,0
25703,26326,0
8562,25726,0
26195,26719,0
30895,21618,0
17233,1120,0
26254,3749,0
8098,19561,0
21275,19215,1
19949,1480,0
23139,8279,0
14387,1051,0
2214,981,1
21459,3597,0
23766,24084,1
2384,21736,0
5622,5041,0
16734,5240,0
9278,7870,0
31903,15136,0
26579,14603,0
19235,1851,0
18075,19188,0
10495,16430,0
28212,12532,0
22255,20590,0
26065,19353,0
31048,31328,1
10628,31909,0
12538,15491,0
29673,1778,0
6177,7471,0
18788,15514,0
4,30275,1
19562,7072,0
25787,22016,1
27730,7532,0
7837,14622,0
2148,17201,0
31628,5047,0
32493,20619,1
26405,795,0
481,17557,0
10628,31050,0
3041,1440,0
20364,14744,1
21912,5377,0
5622,4593,0
4804,8258,0
13847,11628,1
322,30078,1
24608,15889,0
31697,17359,0
32915,25526,0
26610,3249,1
5224,26025,0
13883,22908,0
15044,10665,0
30699,11533,0
26857,26001,0
32728,18225,0
31837,26611,1
14388,32377,0
32860,4096,0
7500,25715,0
21778,16980,0
22887,13860,0
3735,25240,0
13507,21089,0
18082,20016,0
14047,28594,0
30579,16534,0
27573,12071,0
15868,3400,1
4515,30319,0
8131,9153,0
19841,4252,0
18530,3010,0
28627,17233,0
26039,3139,0
10202,24537,0
29804,31471,0
9625,16743,0
32811,538,0
750,17456,0
30921,2221,0
3419,26191,0
28714,2962,0
25282,18772,1
18124,11875,0
27834,21219,0
31597,15950,0
17364,16075,0
5271,22766,0
18714,5836,0
5936,28566,0
27349,24788,0
32890,6864,0
11609,1073,0
8290,10767,0
28459,20971,0
29229,24490,0
15722,30271,0
30000,23422,0
19710,10128,0
29532,11408,1
2376,10441,0
8922,12360,0
16639,19562,0
3327,18380,0
20552,20350,0
13410,14551,0
21253,17496,0
17536,10895,0
3958,19765,0
17159,25642,0
22212,30348,0
5516,19637,1
4232,21909,0
1810,6595,0
10550,29670,0
30758,5675,0
25872,9527,0
25845,19475,0
18802,716,0
23108,11746,0
20814,32593,0
14714,10709,0
10209,30759,1
11487,1848,0
16309,26453,1
10495,28699,0
30071,5099,1
22166,16428,0
19250,32084,0
16329,7513,0
31063,16492,0
640,22069,0
12873,13578,0
15729,24992,0
28650,30402,0
19072,1258,0
19966,25084,0
29616,12873,0
25116,30032,0
32553,8132,0
10249,394,1
16036,31396,0
17873,7163,0
8272,15123,0
21888,6857,1
30525,15901,0
32423,7282,0
6329,24466,0
14329,12151,0
7809,444,0
6061,23653,1
1366,5834,0
29794,32086,0
21559,20671,0
9530,24908,0
1854,31487,0
5815,9020,0
25563,32372,0
682,11837,0
9114,19129,1
20127,28669,1
20173,8542,0
19371,2845,0
1372,4676,0
2937,225,0
22336,5490,0
689,3690,1
24473,23053,0
23520,26542,0
24474,30799,0
22972,28692,0
8070,21978,0
5033,22245,0
26536,2317,0
10087,11940,0
8346,10925,0
14792,15959,0
9496,22290,0
23080,8829,0
1236,12423,0
1546,20423,0
1698,16245,0
5560,7530,1
18381,26994,0
7313,25763,1
29842,1894,0
14277,14905,0
25380,23329,0
25095,19577,0
7436,18392,1
3782,13888,0
23924,4333,0
19535,5525,0
13497,32939,0
3297,11343,0
12756,25479,0
12396,22412,0
18683,24309,0
5519,30326,0
22139,30852,0
5782,4036,0
15993,23585,0
2807,24968,0
28400,15306,1
1221,16584,0
15391,6369,0
15279,21370,0
15911,10794,0
29778,3085,0
10147,17467,0
30575,24075,0
16525,13086,0
15281,12116,0
32392,5945,0
4049,11644,0
4196,15896,0
14627,18042,0
32727,740,0
29875,22526,0
27027,5760,0
30540,19142,0
22429,20372,0
10244,23300,0
7246,14193,0
28660,25303,0
24736,1955,0
20930,8642,1
1355,2461,1
7759,12937,0
14155,13904,0
19435,16086,0
12724,16926,0
27981,5909,1
18647,30269,0
9043,8978,0
29959,30504,0
21206,1212,0
2043,1460,0
32243,24070,0
6099,4595,0
25023,25092,0
8809,28638,0
29676,26546,0
24459,16647,0
25049,23988,0
18824,879,0
13093,2885,1
3878,16972,0
14125,583,0
11384,19714,0
27613,1003,1
7297,9235,1
17345,29181,0
19633,29577,1
8243,20129,0
1721,15778,1
21089,27034,0
30587,23343,0
24501,4520,0
478,15440,1
14450,10920,0
28293,9389,0
26587,2301,0
16576,8544,0
27792,9630,0
23033,31380,0
2917,13440,0
5198,26869,0
4388,24467,0
15867,2873,0
8612,13902,0
11453,29885,0
32924,2559,0
30687,5319,0
1387,13574,0
31739,12487,0
18558,13760,0
28334,9352,0
17860,10347,0
5697,18042,0
2160,13378,0
19979,17061,0
21467,23795,0
4682,28006,0
28101,28598,0
9306,12768,0
7539,14901,0
18540,255,0
15924,31069,0
14206,1161,0
16372,31072,0
26575,32437,0
24834,29836,0
7666,13533,0
10424,26230,0
7735,27782,0
24504,4277,0
8675,5281,1
9001,21361,0
535,12149,0
3569,24404,0
7795,13100,0
14991,29481,0
3727,26234,1
1776,9928,1
350,26981,0
4783,411,0
26102,16620,0
3510,27054,0
1035,23633,0
9726,13938,0
13916,13897,0
29891,25985,0
6391,26711,0
19053,10195,0
17558,12642,0
27817,17680,0
24256,22107,0
10050,11078,0
8037,15527,0
22339,31,0
14741,5565,0
32008,10689,0
9262,2435,0
32609,30347,0
32007,28983,0
19124,6713,0
22313,18195,0
20859,21785,0
21842,21142,0
257,32998,0
20173,22822,0
21580,6372,0
31943,13800,0
27929,31575,0
32757,2553,0
6064,32970,0
20188,7935,0
11068,4376,0
16802,13051,1
16443,16677,0
20922,25751,0
32159,29966,0
1500,22292,0
20283,6999,0
20527,9608,0
12836,22087,0
4925,2660,0
32595,31535,0
27611,6679,0
22446,24124,1
26653,15318,0
1112,30186,1
17010,12306,0
18934,28377,0
17897,9139,0
29651,14546,1
21932,11291,0
9586,19641,0
13928,9066,0
16027,642,0
2361,23137,0
9039,21783,0
24508,23823,0
1692,11239,0
5877,12864,0
24311,32743,0
27113,8560,0
30313,27726,0
32636,50,0
17730,4278,0
10978,1915,0
22396,31150,0
31479,12140,0
14692,22170,0
16484,23953,0
4074,860,1
20337,5191,0
15909,31202,0
1948,82,0
6652,23363,0
26684,10854,0
10273,25567,0
5228,8326,0
25519,17709,0
23278,20286,0
16384,27851,0
14989,18736,0
20871,12962,0
22579,16044,0
26011,3532,0
25054,8186,0
26866,23240,0
16285,25159,0
30108,31423,0
15433,20881,0
218,10768,0
15866,22734,0
4131,26262,0
2762,28039,1
14303,29791,0
26680,12482,0
181,25656,0
10537,22739,0
25815,12404,0
2496,7153,0
22520,22185,0
2033,30114,0
27522,21922,0
5769,476,0
27105,13172,0
30945,22040,0
3545,19865,0
5322,31963,0
18205,17329,0
14315,8751,0
8776,29090,0
10745,14764,0
879,7153,0
12952,3871,0
16913,26565,0
5881,27875,0
32884,32044,0
25644,27362,0
31623,8807,0
19471,18609,0
30205,23214,1
12423,16513,0
15337,23916,0
25288,1188,1
27716,7767,0
3346,19907,0
32812,3283,0
27031,27267,0
21508,15908,0
5035,5036,0
26452,22523,0
15761,17657,0
20920,26823,0
26708,26134,0
21502,32900,0
24721,11906,0
32839,4809,0
17898,4847,0
923,9516,0
10843,15929,1
1269,17469,0
25744,17685,0
17839,7149,0
31621,16658,0
2968,19070,0
11950,20900,0
28771,8564,1
4932,13274,0
1041,32822,0
14567,25674,1
3377,32240,0
32659,21042,1
30058,22127,0
19044,31122,0
30868,27236,0
29883,12882,0
14609,7749,0
4290,32583,0
18026,6848,1
25973,1541,0
4630,23665,0
13467,26528,1
10131,7219,0
17035,16012,0
17952,16934,0
60,24178,0
29687,5306,0
31850,9023,0
7482,31451,0
22168,2147,1
21407,18585,0
29807,6794,0
10641,11818,0
21719,20067,0
23625,16005,0
2679,18219,0
9822,5809,0
5162,20812,0
29787,5183,1
1584,10294,0
25226,2495,0
13117,16358,0
2834,5791,0
1135,22877,0
29392,14036,0
13788,2809,0
18776,17836,0
22171,17939,0
4521,25562,0
2380,17317,0
13287,8644,0
13710,24883,0
2340,21206,0
31914,14152,0
15057,13051,0
5022,3186,0
4738,15113,0
12999,18017,1
24570,2051,0
4800,2268,1
1899,3218,0
27523,15720,0
19101,19839,0
24781,25875,0
30069,2533,0
6415,2012,0
18086,32793,0
22402,23631,0
7352,14436,0
28173,13790,1
9038,21068,0
31083,8473,0
10224,16763,0
6351,13834,0
14760,22933,0
26846,23410,0
3517,20574,0
11292,14424,0
22238,32483,0
10115,9415,0
15,29006,0
4911,4263,1
27525,15729,0
5047,30745,0
14763,15601,0
31703,13017,0
11939,16676,0
172,22649,0
14595,9163,0
15350,18372,0
15820,17706,0
16210,32104,0
22434,25837,0
6039,24257,1
5360,14879,0
11310,27523,0
10780,12846,0
14521,29723,0
12411,8200,0
11189,32868,0
19200,21613,1
5580,1160,0
4412,17217,0
28854,13130,0
4362,24238,0
1471,11156,0
13271,28736,0
12346,11763,0
28531,27118,0
10826,2045,0
25853,27980,0
6233,5475,0
23901,12389,1
20300,16307,0
22966,12187,0
28207,7156,0
30542,8635,0
21881,30555,0
18691,16242,0
30584,2734,0
28658,13739,0
30584,31404,0
11484,23475,0
27072,22081,0
25343,23057,1
18743,4852,0
19092,17676,0
22433,7793,0
13755,11175,0
18203,25978,0
19834,14376,0
31391,27918,1
4295,21504,1
29361,31065,0
23523,1202,0
32754,29663,0
28198,20953,0
23607,14876,0
22356,24431,0
24137,26200,0
6844,17551,0
31844,29819,0
29069,6455,1
18228,5494,0
3999,9314,0
16052,27710,0
16106,31382,0
8613,3384,0
54,26923,0
7045,31221,0
21703,20932,0
9585,30134,0
2601,5387,0
21685,24544,0
9977,15110,0
10528,858,1
9533,9139,0
9805,14981,0
32401,29600,0
7107,5520,1
11665,22714,0
5940,16164,0
2954,10681,0
30846,15714,0
18855,6003,0
23772,18386,1
19961,23914,0
28547,22305,1
6687,3965,0
32429,20691,0
12501,29509,0
21852,8770,0
24951,234,0
6405,25552,1
17235,10550,0
221,30304,0
3847,29901,0
10633,26194,0
12617,19443,0
27546,2628,0
27480,18203,0
10228,30902,0
21041,1961,0
812,8850,0
25272,16300,0
18077,23182,0
8582,31318,1
140,11975,0
8705,25057,0
13737,3467,0
2304,1646,0
6338,2431,0
23067,29678,0
11776,12347,0
19746,18151,0
16867,5101,1
10744,805,0
20333,18056,0
12890,19613,0
8475,1331,0
26956,17751,0
11890,8707,1
15357,19790,0
10224,29003,0
22286,5832,1
12106,4496,0
30598,6686,0
20685,14226,0
15106,31722,0
19665,17833,1
10800,22932,0
14358,8133,0
12566,27869,0
8899,14120,0
15199,12606,1
3600,13892,0
32103,11734,0
15617,22980,0
30481,4719,0
31872,3322,0
26243,22298,0
14512,23441,0
3498,9014,1
18787,2425,0
19097,24444,0
22907,6992,0
27175,19075,0
1402,28057,1
17593,21449,0
19056,15924,0
22736,7635,0
5500,19667,0
17520,3538,0
27512,12927,0
31026,23278,0
22216,18547,0
1716,26254,0
22657,21615,0
10171,12140,0
10654,327,0
2898,19724,0
18424,29757,0
14070,17917,0
16768,1417,1
6964,3045,0
28909,17155,0
5753,1187,1
32686,25414,0
15251,25559,0
24745,31095,1
21562,1383,0
19356,29281,0
3592,11404,0
26178,22515,0
30755,13095,0
12838,10071,0
14729,25689,0
14044,32919,0
26568,24231,1
7710,1969,0
26988,1873,0
31184,30915,0
4862,15233,0
18515,16042,0
25265,20083,1
29981,29220,0
20973,26350,0
13060,731,0
8820,29008,0
6079,9346,1
9684,22492,0
22552,17516,0
22808,30945,0
7673,20518,1
30620,1541,0
16304,8469,0
22228,23990,0
28951,18032,0
23507,19666,0
19947,3247,0
16230,28330,0
9715,23813,0
18414,1847,1
26846,2021,0
5278,24785,0
26258,4104,0
22882,28767,0
576,21694,0
23820,13266,0
31156,6790,0
27209,13585,0
504,1009,0
24404,3259,0
13260,10383,0
4692,3290,0
20424,1998,0
18098,21449,0
18254,18456,0
32677,26710,0
15160,9382,0
20282,17768,0
29169,14860,0
32889,30662,0
24078,6112,0
17433,8253,0
12229,12389,0
4455,28825,0
31365,18782,0
7205,21589,0
6204,25401,0
15333,15243,1
20556,4680,0
13799,1685,0
7442,26696,0
3445,28856,0
15896,7509,0
32542,18050,0
32234,2957,0
17209,30683,0
24808,13100,0
16542,27537,0
31976,10795,0
7671,19797,0
5223,4236,0
21256,23137,0
24466,19966,0
2570,13365,0
29308,31719,0
9348,27012,1
23803,25703,0
22650,17998,0
22696,18301,0
6587,27516,0
20082,16149,0
14935,18708,0
22773,30788,0
28168,32469,0
20641,21387,0
19773,16355,0
26060,5721,0
28009,12789,1
23059,17282,0
4508,1037,0
24136,25169,0
25615,8779,0
10019,24206,0
15281,691,0
31979,24965,0
32654,19440,0
16913,24868,0
21213,11490,1
5148,31398,0
32576,21078,0
10074,6600,0
3557,17432,0
28159,24390,0
15229,28552,1
31759,25329,0
1827,31154,0
4398,4671,0
3828,23178,1
21415,19674,0
2445,24231,0
8769,7660,0
9627,19439,0
11817,26925,0
19144,27599,0
20646,30797,1
445,16575,0
18437,17376,0
23381,18693,0
30483,1933,0
7024,3669,1
10987,19165,0
26997,21181,0
11690,10710,0
25656,29715,0
1784,19022,0
29428,3482,0
24357,6590,0
29233,15986,1
9292,22852,0
25951,32198,0
14890,1581,0
9836,16476,0
23049,28225,1
477,1024,0
6095,8213,0
17196,528,0
21559,29503,0
16412,713,0
21595,3085,0
26042,18551,0
19357,26250,0
24419,30725,0
28194,31261,1
6037,28670,0
24400,15823,0
3259,16305,0
23985,25886,0
19637,29749,0
6140,21496,0
17436,3914,0
5511,22977,0
23545,17124,1
17807,17536,0
20913,4015,0
21289,10089,0
3604,1602,0
3854,1231,0
6081,9837,1
14496,17425,0
14719,9089,0
24643,22362,0
30683,27664,0
2041,14639,0
13877,25419,0
9814,24466,0
7009,28280,1
17725,10021,0
20653,20588,0
8900,26897,0
31839,6564,1
31760,8232,0
22897,32791,0
20600,30223,0
10458,23549,0
9763,26507,0
24085,4832,0
19644,4487,1
14072,27145,0
15099,10861,0
10712,5015,0
760,13115,0
28295,5626,0
9160,9582,0
19380,15654,0
9770,17645,0
23483,31152,0
26085,27735,0
30856,21111,0
3756,13413,0
28193,25753,0
23832,5540,0
9901,5703,0
5321,5157,0
13191,5511,0
7425,890,0
26706,27202,1
11460,19855,0
18702,573,0
15996,20516,0
28825,29197,0
19128,13073,0
27692,19852,0
32737,8196,0
31524,24400,0
19835,8749,0
27132,19596,1
25299,8601,0
11074,32215,1
27921,15237,0
28663,17369,0
7443,4582,0
26723,4512,0
31140,25902,0
25478,20948,0
7678,5883,0
29062,32770,0
18794,27533,0
2098,1869,0
12585,15717,0
11222,10937,0
3996,10184,0
5474,31621,0
15551,19833,1
7914,2921,0
4683,5214,0
12657,23928,0
17058,2683,0
30310,17663,0
20238,28793,0
3624,21543,0
9428,13066,0
8511,2022,0
29281,31825,0
3509,13392,0
7877,9042,0
27518,27262,0
30350,9863,1
10366,22094,1
6004,10439,0
27769,19739,1
2381,14840,0
21336,30486,0
28798,14672,1
2043,23823,0
32888,10460,0
6833,22793,0
23770,14768,0
23790,1688,0
8881,2451,0
9259,21925,0
2440,6077,0
2952,23105,0
32536,15164,0
5260,22917,0
815,23207,0
10286,22630,1
17713,22691,0
28477,27218,0
22267,4220,0
18080,9151,0
15745,7571,0
9307,9392,0
20554,713,0
26771,17496,0
15287,21881,0
18003,25460,1
25494,29516,0
28380,17369,0
30812,25597,0
31217,16735,0
11051,21324,0
27830,30865,0
8470,9292,0
515,5954,0
5676,6486,0
19861,4283,0
24691,134,0
14084,21248,0
30265,23880,0
10199,11078,0
30440,11071,0
16864,10595,0
441,5235,0
2127,30158,1
10164,21415,0
6069,14704,0
29729,29757,0
13421,13494,0
19629,25227,0
4765,18822,0
5798,22334,0
17346,14573,0
11399,32162,1
14401,19955,0
5193,22865,1
23509,19342,0
19174,4364,0
27462,12367,0
12506,21029,1
3232,17920,1
30751,17758,0
9465,29962,1
19116,10309,0
14217,30099,0
7946,1010,0
27377,18734,0
18107,32080,1
17401,18354,0
29945,17648,0
11449,11022,0
832,27008,0
8462,24155,0
12770,17819,0
7492,26048,0
11006,2604,0
1476,909,1
11635,19783,0
22133,7497,0
28851,14366,0
21348,16414,0
8622,2586,0
23212,19885,0
13002,29364,0
18596,27725,0
14705,29138,0
15244,3024,0
20513,22233,0
29872,4545,0
24399,19961,0
31969,4384,0
28908,3896,0
27398,2178,0
30883,17264,0
27262,12576,0
11502,3745,0
28542,30050,0
11402,12341,0
5758,32535,0
1136,865,0
13370,18363,0
11004,22008,0
17269,30674,0
20515,22259,0
17039,8417,0
23775,30110,0
21132,16824,0
32245,30041,0
17065,31524,1
7245,23086,0
28782,311,0
15240,19447,0
18737,21340,0
11371,2431,0
31111,7888,0
5383,22456,0
17885,31556,0
27776,28486,0
375,25335,0
23899,30133,0
3698,3740,0
501,2212,0
6043,1469,0
6873,30390,1
11853,32533,1
18144,4744,1
10320,18822,0
12558,24174,0
32608,11577,1
31406,26494,0
3733,18976,0
10848,19465,0
29099,9573,0
30538,1847,0
4654,18900,0
14196,11956,1
18974,26005,1
2863,30416,0
14775,31503,0
21796,29025,0
11871,29937,0
11564,15224,0
31150,5809,0
28722,19974,0
3998,19929,0
982,21037,0
18457,8006,0
3909,32816,0
6403,28516,0
6161,25997,0
14120,11034,0
13764,17666,0
12184,6353,0
27543,25710,0
10979,22300,0
7059,20841,0
31338,26238,0
2365,21459,1
5958,25339,0
29470,20244,0
32697,27431,0
1752,25161,1
27692,11443,0
11806,10734,0
16884,4273,1
7833,5194,0
13914,29276,0
19457,13925,0
31865,31106,0
12420,22086,0
30202,32672,0
17497,3871,0
13342,6694,0
17781,15917,1
27225,22998,0
953,19384,0
9200,32850,1
18208,15259,0
9245,9017,0
12278,22950,0
4338,19400,0
558,16646,0
21026,13411,1
14135,6897,0
7310,27153,0
2422,7389,0
28769,23474,0
26925,31257,0
2786,10145,0
20876,18562,0
11931,23415,0
1480,26424,0
14780,1408,0
12065,9448,0
28593,28518,0
21738,27558,0
24289,31568,0
13062,24979,0
26932,13902,0
11456,22073,0
10148,17823,1
24244,26938,1
17331,23487,0
7187,6978,0
14434,13060,0
20506,22768,1
30344,11225,1
18827,17864,0
610,32232,0
31145,29697,0
27169,26877,0
129,23098,0
25409,29465,0
3732,26876,1
27674,24477,0
24447,6732,0
8491,31223,0
20261,13007,1
28231,5903,0
24169,21909,1
8383,22495,1
4547,27885,0
13678,14190,0
19977,27811,0
19328,24760,0
1631,11374,0
22926,8319,1
12129,6160,0
14758,21668,0
15161,16929,0
9478,19270,0
23137,23221,0
22079,16167,0
14578,13740,0
3075,13452,0
12330,18400,0
17502,24355,0
12861,28804,0
5464,24349,0
15345,19814,0
12842,25325,0
22841,16499,0
3475,21115,0
3784,19343,0
29256,7742,0
23699,17159,0
14082,10680,0
3564,21853,0
15113,15564,0
30316,25787,0
21486,19150,1
4055,31511,0
16053,996,0
1461,8319,0
9984,29168,0
16891,11948,0
9593,15116,0
1040,32127,0
12883,8027,0
21943,27769,0
29520,12330,0
25264,1957,0
2310,14102,0
18474,16496,0
17519,4371,0
9253,31155,0
2421,5873,0
16167,30196,0
18467,27636,0
27295,12840,0
7600,18813,0
12131,3647,0
7841,20642,0
24830,28324,1
10413,29818,0
13668,28281,1
21287,32832,0
29897,8726,0
5270,24624,0
31947,30551,1
18212,2205,0
6510,2624,1
20364,4845,0
30360,29706,0
30180,11520,0
25012,1239,0
21811,4159,0
32085,9989,0
2526,19054,0
29329,2593,0
1628,7160,0
14385,6381,0
24369,15990,0
23484,14937,0
28925,24382,0
31927,32973,0
11284,24927,0
30876,14905,0
1981,7926,0
17109,143,0
5929,22489,0
882,19686,0
7280,14423,0
28343,18430,0
30933,12037,0
31887,898,0
21181,9157,0
7672,29130,0
15896,24346,0
3960,27099,0
32193,16759,0
22868,10942,0
2870,30536,0
15234,28528,0
